6255151	2110425
6255151	4036232
6255151	2186224
6255147	286963
6255149	3703430
6255150	3932488
6255151	4030656
6255151	2088628
6255147	1694008
6255147	1168579
6255148	798544
6255149	3424932
6255151	4030699
6255149	4566966
6255147	6254930
6255148	2264397
6255151	1559582
6255150	3437598
6255147	289688
6255146	935317
6255148	798549
6255148	6290252
6255148	2017370
6255146	49518
6255147	102358
6255151	2103350
6255146	241170
6255146	366755
6255148	2661886
6255147	1880251
6255146	3370751
6255148	3190538
6255148	607072
6255148	3057568
6255146	2403846
6255148	3168068
6255146	2245662
6255146	51537
6255150	3382998
6255146	7909807
6255146	2410758
6255149	3585968
6255149	7609695
6255147	163843
6255146	934841
6255149	3576916
6255146	2434508
6255146	2363686
6255147	1605651
6255147	1220409
6255151	4031074
6255151	1966436
6255147	1218197
6255146	2464461
6255151	4032283
6255147	298795
6255149	3573591
6255151	2110297
6255147	1668284
6255146	149590
6255148	690791
6255146	226074
6255151	5854968
6255149	6252001
6255150	3439705
6255147	1512440
6255148	3164670
6255149	3577815
6255150	3625428
6255149	3577718
6255149	4796775
6255147	1562822
6255151	2134431
6255151	4034749
6255151	4034894
6255148	831053
6255147	69543
6255146	1024031
6255146	953987
6255146	895949
6255146	878675
6255147	235616
6255147	363196
6255146	363196
6255148	363196
6255148	630674
6255148	630673
6255147	630673
6255148	7729884
6255148	7729883
6255146	7729885
6255146	7729886
6255146	7729887
6255146	7729889
6255147	7729893
6255147	7729894
6255147	7729895
6255147	7729896
6255147	7729897
6255151	7729898
6255151	7729900
6255151	7729901
6255149	7729891
6255146	9406051
6255150	3923057
6255150	3895114
6255150	3686110
6255150	3658394
6255150	3474414
6255150	3381670
6255150	3378535
6255150	3437598
6255150	3932488
6255150	3382998
6255150	3439705
6255150	3625428
6255150	3865483
6255150	3469034
6255148	3164595
6255149	7729890
6255149	7729892
6255148	9408659
6255148	9408658
6255148	2661786
6255148	2614165
6255148	2616167
6255147	615318
6255146	2425938
6255148	6695072
6255146	11820677
6255151	7729899
2088628	8521660
2088628	8521658
2088628	2086331
2088628	2097853
2088628	2097846
2088628	2096633
2088628	2091495
2088628	2090468
2088628	2089856
2088628	2089693
2088628	2089470
2088628	2087246
2088628	2083551
2088628	2083546
2088628	2097655
2088628	2133763
2088628	2132895
2088628	2083549
2088628	2091993
2088628	2089478
2088628	2098593
2088628	2097855
6254930	285153
6254930	281132
6290252	784272
6290252	785958
223816	225282
223816	223889
223816	221525
223816	220781
223816	449265
223816	223818
2233387	2233376
2233387	2231835
2233387	2229336
2233387	2223603
2233387	2223602
2233387	2221789
2233387	2221788
2233387	2236015
2233387	2231755
2233387	2222934
7909807	9072661
7909807	11550596
7909807	11550582
7909807	11550581
7909807	11550580
7909807	11550579
7909807	11550578
7909807	11550577
7909807	11550576
7909807	11550575
7909807	11550574
7909807	11550573
7909807	11550571
7909807	11550570
7909807	11550567
7909807	11550566
7909807	11550565
7909807	11550564
7909807	11550563
7909807	11550562
7909807	11550558
7909807	11550555
7909807	11550552
7909807	11550548
7909807	11550545
7909807	11550544
7909807	9407085
7909807	11550543
7909807	11550589
7909807	367894
7909807	11550569
7909807	11550588
614540	6643410
614540	615929
614540	865544
614540	865543
614540	865541
614540	865540
614540	865539
614540	865538
614540	865537
614540	865536
614540	865542
614540	611716
718075	7056271
718075	7056269
718075	7056266
718075	863486
718075	11398357
718075	789090
718075	786339
718075	784732
718075	863918
718075	863917
718075	863913
718075	863906
718075	863905
718075	863904
718075	863903
718075	863902
718075	863896
718075	863894
718075	863891
718075	863890
718075	863889
718075	863887
718075	863885
718075	863883
718075	863881
718075	863877
718075	863875
718075	863871
718075	863870
718075	863869
718075	863858
718075	863856
718075	863855
718075	863853
718075	863851
718075	863844
718075	863843
718075	863841
718075	863842
718075	863838
718075	863835
718075	863834
718075	863831
718075	863485
718075	863468
718075	862977
718075	862974
718075	862973
718075	862961
718075	862960
718075	862958
718075	862956
718075	862953
718075	862949
718075	862946
718075	862938
718075	863488
718075	863919
718075	863914
718075	863912
718075	863911
718075	863909
718075	863907
718075	863900
718075	863901
718075	863899
718075	863892
718075	863888
718075	863886
718075	863865
718075	863863
718075	863861
718075	863860
718075	863862
718075	863854
718075	863850
718075	863846
718075	863836
718075	862975
718075	862950
718075	862947
718075	863840
718075	862945
718075	863873
718075	863849
719819	3055744
719819	3053028
719819	3051977
719819	3049518
719819	3047348
719819	3046431
719819	3045226
719819	3043845
719819	3043047
719819	3042925
719819	3042613
719819	722064
719819	721589
719819	720293
719819	719637
719819	715593
719819	3054638
719819	3055399
719819	722433
719819	720002
102358	108179
102358	109470
102358	109954
102358	109579
102358	108241
102358	104514
102358	103628
102358	106280
102358	101627
102358	105298
102358	109224
102358	108933
102358	108411
226074	8260675
226074	234594
226074	8260674
226074	8260673
932692	932932
932692	932888
932692	932506
932692	932418
932692	932184
932692	932011
932692	932615
932692	932439
932692	932219
932692	932700
338010	448502
338010	448501
338010	448500
338010	448499
338010	448498
338010	448497
192950	190106
192950	7668904
192950	7667678
192950	7603036
192950	8051212
192950	7667666
192950	7667665
192950	7667661
192950	7667652
192950	7667646
192950	200066
192950	199987
192950	191242
192950	191037
192950	187895
192950	186298
192950	185578
192950	180782
192950	196228
192950	195271
192950	192898
192950	191420
192950	191298
192950	189794
192950	187583
192950	186824
192950	200573
192950	198474
192950	197744
192950	184742
192950	180320
192950	179380
192950	178440
192950	178145
192950	179068
192950	192709
192950	192064
192950	178837
192950	178914
192950	7667657
192950	7667645
192950	7668902
192950	7667638
192950	7806857
192950	7667644
192950	7667643
192950	179585
1149361	6957555
1149361	6957553
1149361	1444363
1149361	1444362
1149361	1147707
1149361	1147537
1149361	1147288
1149361	1147239
1149361	1141103
1149361	1140025
1149361	1135702
1149361	1135690
1149361	1131821
1149361	1131461
1149361	1131257
1149361	1131256
1149361	1127766
1149361	1127106
1149361	1121863
1149361	1121143
1149361	1147745
1149361	1142226
1149361	1138957
1149361	1123230
1149361	1142263
1149361	1139049
1149361	1138335
1149361	1138255
1149361	1131054
1149361	1141268
1149361	1140043
1149361	1135022
1149361	1134561
1149361	1132366
290557	291075
290557	292969
290557	292933
290557	292879
290557	292673
290557	290595
290557	292224
630336	629631
630336	628281
630336	628035
630336	625143
630336	625073
630336	620134
630336	625142
1218197	1219651
1218197	1218666
1218197	162181
1218197	162152
1218197	601465
1218197	162182
1899402	11695388
1899402	11695386
1899402	11695385
1899402	11695387
1899402	11695390
1899402	11695126
1899402	11695425
1899402	11695389
1899402	11695384
1899402	11695127
1899402	11695124
1210997	11287936
1210997	7671048
1210997	1337229
1210997	1337200
1210997	1337166
1210997	1337210
1210997	1337179
1210997	1477362
3577815	3577934
3577815	3577822
3577815	3577821
3577815	3577819
3577815	3577818
3577815	3577892
1668284	7280291
1668284	7280290
1668284	7280289
1668284	7280288
2562770	8299766
2562770	8299765
2562770	8299764
2562770	8299763
2562770	8299762
2562770	8299760
2562770	8299759
2562770	8299756
2562770	8299755
2562770	8299752
2562770	8299750
2562770	8299749
2562770	8299747
2562770	8299746
2562770	8299744
2562770	8299743
2562770	8299742
2562770	8299741
2562770	8299740
2562770	8299739
2562770	8299738
2562770	8299737
2562770	8299736
2562770	8299735
2562770	8299734
2562770	8299729
2562770	8299733
2562770	8299728
2562770	8299727
2562770	8299726
2562770	8299719
2562770	8299717
2562770	8299716
2562770	8299715
2562770	8299714
2562770	8299713
2562770	8299712
2562770	8299711
2562770	8299710
2562770	8299709
2562770	8299708
2562770	8299704
2562770	8299700
2562770	8334638
2562770	8299751
2562770	8299745
2562770	8299732
2562770	8299731
2562770	8299730
2562770	8299707
2562770	8299706
2562770	8299761
2562770	8299754
2562770	8299753
2562770	8299748
2562770	8299725
2562770	8299724
2562770	8299723
2562770	8299722
2562770	8299721
2562770	8299720
2562770	8299718
2562770	8299703
2562770	8299702
2562770	8299701
2562770	8299758
2562770	8299757
2562770	8299705
3723988	3731053
3723988	3728069
3723988	3719536
3723988	3716950
3723988	3719543
3723988	3719432
3723988	3716952
3723988	7115999
3723988	3719540
3723988	3724613
2103350	7280293
2103350	9259067
2103350	2106552
2103350	2178730
2103350	2101556
2103350	2108831
2103350	2178472
2103350	2109495
2103350	2108262
2103350	7280292
49518	6413341
49518	6413340
49518	6413339
49518	6413337
49518	6413338
51537	6268947
51537	6268943
51537	64833
51537	64661
51537	59362
51537	57060
51537	53477
51537	52187
51537	51967
51537	56084
51537	53707
51537	51966
51537	51230
51537	50360
51537	64538
51537	64982
51537	58802
51537	56083
69543	9645387
69543	6940571
69543	6201197
69543	6201196
69543	6201195
69543	6201194
69543	80412
69543	79838
69543	79416
69543	76183
69543	75411
69543	74222
69543	73200
69543	72966
69543	71333
69543	70935
69543	78985
69543	71532
69543	71132
69543	70222
69543	80425
69543	6201193
1269750	1444366
1269750	1444365
1269750	1444364
1269750	1278629
1269750	1278341
1269750	1278253
1269750	1274744
1269750	1273726
1269750	1273293
1269750	1271157
1269750	1271155
1269750	1270770
1269750	1270260
1269750	1270101
1269750	1267701
1269750	1265206
1269750	1264542
1269750	1264418
1269750	1263706
1269750	1263207
1269750	1262271
1269750	1259424
1269750	1259223
1269750	1258899
1269750	1256312
1269750	1255053
1269750	1254788
1269750	1254169
1269750	1253626
1269750	1275715
1269750	1269320
1269750	1267254
1269750	1262963
1269750	1261029
1269750	1252881
1269750	1278647
146669	146411
146669	146615
146669	146398
146669	146267
146669	146213
146669	146383
149590	8469241
149590	8469240
149590	8469239
149590	8469238
149590	877416
149590	435764
149590	161322
149590	154775
149590	154375
149590	153214
149590	150004
149590	149653
149590	149595
149590	148728
149590	148724
149590	148679
149590	11124984
149590	160260
149590	160192
149590	150442
149590	157449
149590	157732
149590	877744
149590	159067
149590	150732
149590	150733
149590	155946
149590	152219
149590	149876
149590	150602
149590	148725
163843	173578
163843	172410
163843	170903
163843	170062
163843	170015
163843	173813
163843	169575
163843	170652
163843	167541
163843	172957
163843	170792
163843	169387
163843	173336
163843	163342
241170	241215
241170	448410
241170	241251
241170	448408
241170	241450
241170	241449
241170	241447
241170	241428
241170	241424
241170	241396
241170	241336
241170	241302
241170	241252
241170	241181
241170	241444
241170	241439
241170	241438
241170	241426
241170	241331
241170	241224
241170	241151
241170	241221
241170	448409
241170	241330
241170	241311
241170	11876017
248816	248380
248816	443122
248816	443121
248816	443120
248816	250751
248816	250583
248816	250439
248816	250199
248816	248944
248816	250625
248816	250092
248816	443123
2186224	6612113
2186224	6612109
2186224	6612108
2186224	4033013
2186224	2193734
2186224	2192628
2186224	2190767
2186224	2190146
2186224	2187304
2186224	2182560
2186224	2182501
2186224	2181818
2186224	2180293
2186224	2179538
2186224	2179671
2186224	2185978
2186224	2181872
2081918	2082282
2081918	2082036
2081918	2081550
2081918	2081175
587116	828315
587116	828307
587116	828303
587116	828300
587116	828299
587116	828298
587116	828297
587116	586771
587116	586725
587116	587342
587116	587245
587116	586482
587116	586047
587116	585967
587116	585786
587116	409421
587116	409419
587116	409418
587116	409417
587116	585031
587116	584650
587116	584604
587116	584583
587116	587081
587116	587056
587116	587010
587116	148617
587116	148442
587116	148155
587116	147694
587116	147435
587116	147163
587116	585030
587116	148449
587116	148140
587116	147613
587116	147551
587116	146879
587116	828302
587116	627535
587116	587376
587116	586320
587116	586112
587116	586087
587116	585738
587116	585686
587116	585059
587116	584861
587116	584783
587116	584742
587116	409423
587116	409420
587116	147422
587116	148615
587116	148107
587116	147983
587116	147626
587116	147310
587116	147287
587116	147284
587116	147269
587116	146900
587116	828305
587116	828304
587116	828301
587116	828306
587116	585749
587116	146962
587116	586290
587116	586001
587116	147610
272103	444191
272103	280282
272103	279894
272103	278297
272103	276780
272103	273607
272103	6201370
272103	6201371
285570	7733358
285570	285798
285570	285816
285570	285788
285570	285841
285570	285628
289688	11777514
289688	8030540
289688	389467
289688	389465
289688	389462
289688	389472
289688	389470
289688	389469
290291	7090974
290291	7090954
290291	290333
290291	7090972
294640	294952
294640	11821181
294640	294824
294640	294800
294640	294904
294640	293396
294640	293198
337996	444188
337996	444186
337996	444185
337996	444184
337996	444181
337996	444180
337996	444183
337996	444182
337996	444178
337996	444187
337996	444179
357994	7603259
357994	361468
357994	361294
357994	361849
357994	361059
357994	360997
357994	360689
357994	360688
357994	360621
357994	359797
357994	359171
357994	355182
357994	354500
357994	352603
357994	349401
357994	347794
357994	350546
357994	360483
357994	360016
357994	358617
357994	361323
357994	361056
357994	358044
357994	361370
357994	360631
357994	359787
357994	359781
366755	8394436
366755	8394435
366755	408669
366755	408666
366755	408663
366755	408661
366755	408660
366755	408658
366755	408654
366755	408653
366755	408649
366755	408646
366755	378389
366755	408648
366755	408659
366755	408664
366755	379253
366755	408667
390903	6697807
390903	6697808
390903	6697806
390903	6697805
390903	6697804
390903	6697803
390903	6697802
390903	6697801
390903	736572
390903	6697811
390903	6697810
390903	6697809
390903	6697800
390903	6692632
433561	11184798
433561	7303940
433561	7303939
433561	434386
433561	432455
433561	431747
433561	430951
433561	430020
433561	426699
433561	423327
433561	434147
433561	430567
433561	426271
433561	427700
433561	428514
433561	428218
433561	425550
433561	422233
453733	590856
453733	590854
453733	589576
453733	589373
453733	589115
453733	588334
453733	587875
453733	587590
453733	592170
453733	592133
453733	592075
453733	591961
453733	591901
453733	587448
453733	588879
458258	7628378
458258	7628356
458258	7628335
458258	7628300
458258	7628299
458258	7628384
458258	7628383
458258	7628382
458258	7628381
458258	7628380
458258	7628379
458258	7628376
458258	7628377
458258	7628375
458258	7628374
458258	7628373
458258	7628371
458258	7628372
458258	7628366
458258	7628369
458258	7628368
458258	7628367
458258	7628364
458258	7628363
458258	7628362
458258	7628361
458258	7628360
458258	7628359
458258	7628358
458258	7628357
458258	7628355
458258	7628354
458258	7628353
458258	7628352
458258	7628350
458258	7628349
458258	7628348
458258	7628347
458258	7628346
458258	7628343
458258	7628342
458258	7628341
458258	7628340
458258	7628339
458258	7628338
458258	7628337
458258	7628336
458258	7628332
458258	7628333
458258	7628330
458258	7628329
458258	7628327
458258	7628326
458258	7628325
458258	7628324
458258	7628323
458258	7628322
458258	7628317
458258	7628321
458258	7628320
458258	7628319
458258	7628318
458258	7628316
458258	7628315
458258	7628314
458258	7628313
458258	7628312
458258	7628311
458258	7628310
458258	7628309
458258	7628308
458258	7628307
458258	7628305
458258	7628304
458258	7628302
458258	7628301
458258	8299767
458258	7628328
458258	461525
458258	456197
458258	461613
458258	459282
458258	459281
458258	457889
458258	457773
458258	457712
458258	457061
458258	454311
458258	460569
458258	459202
458258	461160
458258	458459
458258	460311
458258	459664
458258	459278
458258	458621
458258	461112
458258	454571
458258	455888
458258	456528
458258	454968
458258	454771
458258	7628303
458258	7628370
458258	7628344
458258	7628345
458258	7628334
458258	7628331
458258	460410
458258	7628365
458258	7628351
458258	7628306
458258	7628298
458258	460414
458258	457955
458258	456203
458258	456173
458258	454564
458258	454307
2300660	2304116
2300660	2302547
2300660	2302353
2300660	2301360
2300660	2300569
2300660	2297169
2300660	2294291
2300660	2294286
2300660	2294234
2300660	2294076
2622320	2616145
2622320	2614219
2622320	2612225
2622320	2612137
2622320	2610816
2622320	2622387
597427	864485
597427	864484
597427	864481
597427	864482
597427	864483
597427	864477
597427	864389
597427	864480
597427	864479
597427	864478
617790	861487
617790	617283
617790	873909
617790	618162
617790	618119
617790	618069
617790	617903
617790	858808
617790	858803
617790	618565
617790	618511
617790	618430
617790	618381
617790	618369
617790	618345
617790	618331
617790	618260
617790	618164
617790	618142
617790	617962
617790	617913
617790	617754
617790	617715
617790	617639
617790	617501
617790	617483
617790	617366
617790	617301
617790	617264
617790	617255
617790	617181
617790	617077
617790	858895
617790	858889
617790	617991
617790	617656
617790	618363
2110297	7601983
2110297	7601982
2110297	7601981
2110297	2110345
2110297	2110341
2110297	2110384
2110297	7601980
2110297	7601979
661882	9611692
661882	9611694
661882	9611689
2287781	10629377
2287781	11153057
2287781	11153063
2287781	11153062
2287781	11153061
2287781	11153059
2287781	11153058
2287781	11153056
2287781	11153055
2287781	11153054
2287781	11153052
2287781	11153151
2287781	11153060
2287781	11153053
690791	710734
690791	710720
690791	709716
690791	707470
690791	706482
690791	705811
690791	703883
690791	703447
690791	702657
690791	702549
690791	700567
690791	696634
690791	695592
690791	691649
690791	687699
690791	686966
690791	703446
690791	694422
690791	709929
690791	710802
690791	706442
690791	706370
690791	689559
690791	689064
690791	687869
690791	698738
690791	692196
732800	864557
732800	728331
732800	728204
732800	727524
732800	725713
732800	864563
732800	864562
732800	864561
732800	864560
732800	864559
732800	864558
732800	864556
732800	864552
732800	733192
732800	731061
732800	728194
732800	727012
732800	453753
732800	453751
732800	864555
732800	864554
732800	864553
732800	728379
732800	726419
732800	730436
732800	729560
732800	726051
732800	732771
798544	3337500
798544	3337499
798544	3337497
798544	3337496
798544	3337495
798544	3337494
798544	3337492
798544	858791
798544	858789
798544	858788
798544	858787
798544	858785
798544	3337498
798544	858790
798544	858786
798544	3337493
798549	865518
798549	686581
798549	685947
798549	684878
798549	683843
798549	683504
798549	683121
798549	683016
798549	682714
798549	681291
798549	680962
798549	680428
798549	679134
798549	675809
798549	673612
798549	672628
798549	671857
798549	669737
798549	667869
798549	665849
798549	665091
798549	662892
798549	662447
798549	677692
798549	677104
798549	676898
798549	676309
798549	675848
798549	686192
798549	664517
798549	675917
798549	686253
798549	684647
798549	684038
798549	683901
798549	672460
798549	679385
798549	667267
798549	668248
798549	673887
798549	665283
798549	663116
831053	10097361
831053	10097360
831053	10097359
831053	10097358
831053	10097357
831053	10096138
831053	10096859
878675	1105844
878675	1105843
878675	887358
878675	886747
878675	886119
878675	886842
878675	886841
878675	886843
878675	886761
878675	886748
895949	11154503
895949	921064
895949	917524
895949	896140
895949	917388
895949	896972
895949	900594
895949	909129
895949	909845
895949	900601
921929	921780
921929	921882
921929	922001
927384	924591
927384	931597
927384	923817
933860	933840
933860	11778169
933860	11778173
933860	11778171
933860	11778170
933860	11778168
933860	933657
933860	933654
933860	933562
933860	933230
933860	933210
933860	933044
933860	933043
933860	11778172
933860	933758
933860	933851
934292	1547449
934292	934212
934292	934090
934292	934017
934292	1106583
934292	934718
934292	934522
934292	934466
934292	934275
934292	934153
934292	448254
934292	934166
934841	935042
934841	934994
934841	935085
934841	934867
935317	6690283
783754	3344950
783754	3344947
783754	3344949
783754	3344948
783754	865731
783754	865735
783754	865732
783754	865730
783754	865734
783754	865733
783754	3344952
783754	3344951
1024031	7521437
1024031	7521436
1024031	7521433
1024031	7521432
1024031	7521431
1024031	7521430
1024031	7521429
1024031	7521428
1024031	7521426
1024031	7521425
1024031	7521424
1024031	7521423
1024031	7521422
1024031	7521421
1024031	7521427
1024031	7521435
1024031	7521434
1036973	1105845
1036973	1026804
1036973	1024312
1036973	1051823
1036973	1026010
1036973	1033354
1036973	1045110
1036973	1040947
1036973	1030006
1036973	1040649
1036973	1046058
1062947	7670913
1062947	7670911
1062947	7670910
1062947	7670908
1062947	7670907
1062947	7670905
1062947	7670904
1062947	7670902
1062947	7670856
1062947	7670855
1062947	7670854
1062947	7670853
1062947	7670851
1062947	7670850
1062947	7670849
1062947	7670848
1062947	7670847
1062947	7670846
1062947	7670842
1062947	7670857
1062947	7670852
1062947	7670906
1168579	1184196
1168579	1179245
1168579	1167710
1168579	1164807
1168579	1162015
1168579	1183606
1168579	1168873
1168579	1168878
1694008	7115989
1694008	7521311
1694008	7521310
1694008	7521309
1694008	7521308
1694008	7521307
1694008	7521306
1694008	7521305
1694008	7521304
1694008	7521301
1694008	7521300
1694008	7521297
1694008	7521296
1694008	7521295
1694008	7521299
1694008	7521303
1694008	7521298
1220409	1221692
1220409	1221092
1220409	1347488
1220409	7280679
1220409	6452615
1252634	7303653
1252634	7303651
1252634	1337295
1252634	1337290
1252634	1337289
1252634	1337288
1252634	1337287
1252634	1337280
1252634	1337285
1252634	1337284
1252634	1337283
1252634	1337282
1252634	1337281
1252634	1337286
1252634	1337278
1252634	1337294
1252634	1337279
1252634	1337293
1252634	1337292
1252634	1337291
1733045	1996552
1733045	1734240
1733045	1733049
1733045	1733048
1733045	1733046
1733045	1733044
1733045	1733038
1733045	1733037
1733045	1733047
1733045	1733041
1733045	1733035
1733045	1733043
1733045	1733042
1733045	1733040
1733045	1733039
1733045	1733036
1282028	10346475
1282028	1281893
1282028	1282393
1282028	1282293
1282028	1282208
1282028	1281985
1282028	1281918
1282028	1281892
1282028	1281881
1282028	1281843
1282028	1282497
1282028	1281945
1282028	1282478
1282028	1282101
1282028	1282294
1282028	1282096
1282028	1281937
1282028	1282447
1282028	1282328
1282028	1282329
1282988	7289706
1282988	7289705
1282988	7289708
1282988	7289709
1282988	7289707
1327865	1321850
1327865	8239588
1327865	1320233
1327865	1300463
1327865	1311871
1327865	1308528
1327865	1298852
1327865	1297099
1327865	1312604
1327865	1327132
1327865	1319539
1327865	1321702
1327865	1298480
1327865	1298822
1327865	1293118
1512440	1484840
1512440	1484843
1512440	1484845
1512440	1484844
1512440	1484842
1512440	1484841
1512440	1484839
1512440	1484838
1512440	1114928
1512440	1484846
1512440	1114929
1512440	1114927
1512440	1114926
1512440	453752
1522867	1524444
1522867	1537272
1522867	1537162
1522867	1521671
1522867	1521406
1522867	1538317
1522867	1526395
1522867	1518003
1522867	1519367
1522867	1524787
1522867	1523401
1522867	1520239
1522867	1517381
1522867	610688
1522867	609862
1522867	608879
1522867	607847
1522867	1538316
1527747	1528334
1527747	1538652
1527747	1527590
1527747	1527297
1527747	1346798
1527747	1529778
1527747	1528260
1527747	1463580
1527747	10300944
1559582	4037645
1559582	4038261
1559582	1559630
1559582	4038037
1559582	4037930
1559582	4037976
1559582	4037962
1559582	1559532
1559582	1559964
1559582	1559774
1559582	1559776
1559582	4038068
1559582	4038179
1559582	4038043
1559582	4037892
1559582	4037653
1562822	1581188
1562822	1576632
1562822	1594446
1562822	7506719
1562822	1586182
1562822	1581129
1562822	1566557
1562822	1565033
1562822	1559971
1562822	1905637
1562822	1582720
1562822	1579634
1562822	1559970
1562822	1568733
1562822	1905099
1562822	1572594
1562822	1905699
1562822	1905686
1562822	1905626
1562822	1905577
1562822	1905497
1562822	1905480
1562822	1905475
1562822	1905468
1562822	1905419
1562822	1905412
1562822	1584534
1562822	1581030
1562822	1577882
1562822	1575788
1562822	1569805
1562822	1566165
1562822	1564676
1562822	1559977
1562822	1584169
1562822	1905678
1562822	1566338
1562822	1568769
1562822	1905856
1562822	1582562
1562822	1581882
1562822	1568758
1562822	1904987
1562822	1581088
1562822	1580700
1562822	1579008
1562822	1559972
1562822	1559969
1562822	1905675
1562822	1905669
1562822	1905516
1562822	1587974
1562822	1587871
1562822	1581297
1562822	1580578
1562822	1577954
1562822	1568839
1562822	1567643
1562822	1565088
1562822	1562412
1562822	1559978
1562822	1559976
1562822	1559975
1605651	1611452
1605651	1611438
1605651	1611415
1605651	1611268
1605651	1608899
1605651	1608595
1605651	1608533
1605651	1608528
1605651	1608526
1605651	1608525
1605651	1608451
1605651	1607758
1605651	1607724
1605651	1607707
1605651	1606587
1605651	1606238
1605651	1606269
1605651	1606146
1605651	1606032
1605651	8133594
1605651	1906690
1605651	1906689
1605651	1906688
1605651	1906687
1605651	1906686
1605651	1611406
1605651	1609348
1605651	1609070
1605651	1608408
1605651	1607982
1605651	1607976
1605651	1606589
1605651	1606585
1605651	1606417
1605651	1604869
1605651	1153670
1605651	1153080
1605651	1152631
1605651	1152467
1605651	1151416
1605651	1151073
1605651	1150514
1605651	1152221
1605651	1150532
1605651	1610468
1605651	1608538
1605651	1608530
1605651	1607736
1605651	1607530
1605651	1606029
1605651	1151253
1605651	1152472
1605651	1607551
1605651	1906691
1605651	1621034
1605651	1611108
1605651	1609775
1605651	1608231
1605651	1608132
1605651	1607778
1605651	1607016
1605651	1607000
1605651	1606789
1605651	1606375
1605651	1605277
1605651	1605214
1605651	1153668
1605651	1153555
1605651	1153089
1605651	1151462
1605651	1150964
1605651	1150953
1605651	1150489
1605651	1150006
1605651	1149965
1605651	1609031
1605651	1604767
1643084	1958070
1643084	1633792
1643084	1643012
1643084	1996551
1643084	1923047
1643084	1923046
1643084	1923045
1643084	1650535
1643084	1642672
1643084	1642668
1643084	1641899
1643084	1626232
1643084	1626231
1643084	1626229
1643084	1626197
1643084	1215638
1643084	1213642
1643084	1642669
1643084	1641900
1643084	8604684
1643084	1996550
1643084	1996549
1643084	1642907
1643084	1642856
1643084	1633791
1643084	1621176
1643084	1638535
1643084	1626230
1643084	1649147
1643084	1641898
1643084	1641897
1643084	1636627
1643084	1626196
1643084	1629652
1655842	11395958
1655842	1904618
1655842	1904616
1655842	1665045
1655842	1657818
1655842	1657114
1655842	1655561
1655842	1655558
1655842	1654491
1655842	1653333
1655842	1652077
1655842	1904615
1655842	1656538
1655842	1653893
1655842	1652210
1655842	1904617
1655842	1652238
1655842	1653315
6251999	6354959
6251999	6185811
6251999	6141242
6251999	6113358
6251999	6093943
6251999	6091530
6251999	6087430
6251999	6065171
6251999	5909050
6251999	5883102
6251999	6115047
6251999	6091069
6251999	6091732
2205218	6324593
2205218	4036647
